,Blue,Green,Month,NIR,PRESENCE,Red,SWIR1,SWIR2,X,Y,Year,id
9652,537.68,811.0,7,2606.656,0,1089.68,2739.112,1643.504,36.49846091,-8.20068825,2000,18624
9653,975.1587302000002,1452.519841,7,2488.859127,0,2074.111111,3932.2480159999996,3216.210317,11.48740141,24.15148196,2000,18625
9654,318.4901186,601.4150198,7,2863.5652170000003,0,429.97233200000005,1658.249012,722.6126482000001,3.3058406000000002,8.814850916000001,2000,18626
9655,1232.63745,1860.633466,7,2929.143426,0,2570.4800800000003,4276.171315,3481.8366530000003,6.369156707,22.97865492,2000,18627
9656,318.4901186,601.4150198,7,2863.5652170000003,0,429.97233200000005,1658.249012,722.6126482000001,3.3058406000000002,8.814850916000001,2000,18628
9657,3121.868526,4282.741036,7,5913.697211,0,5205.003984,7057.505976,5624.294821,9.890261349,35.767504100000004,2000,18629
9658,318.4901186,601.4150198,7,2863.5652170000003,0,429.97233200000005,1658.249012,722.6126482000001,3.3058406000000002,8.814850916000001,2000,18630
9659,1036.480159,1819.115079,7,3848.52381,0,2675.968254,5109.801587,4315.309524,-2.703844345,14.57297047,2000,18631
9660,1413.513944,2440.394422,7,4408.099602,0,3727.517928,11669.05976,5540.139442000001,14.320284,22.97775603,2000,18633
9661,1016.2252960000001,1521.5533599999999,7,2138.26087,0,1889.434783,2320.9841899999997,1957.490119,-6.669737812,32.99690545,2000,18634
9662,703.452381,999.25,7,2875.2619050000003,0,931.7142857000001,2361.27381,1364.8214289999999,-16.26750738,13.12975106,2000,18635
9663,931.4880952,1410.464286,7,2564.178571,0,1692.1904760000002,3623.02381,2837.964286,40.70233986,8.241205847,2000,18636
9664,1740.602767,2678.960474,7,4476.2272729999995,0,3677.6462450000004,13276.89328,5403.563241,29.15225056,27.9089539,2000,18639
9665,1228.913725,1769.745098,7,2644.086275,0,2240.882353,3795.8901960000003,3174.709804,45.96975863,10.45403408,2000,18641
9666,270.3466135,571.3067728999999,7,2821.390438,0,492.0239044,1875.737052,828.0717131,38.27115374,-6.647501322,2000,18642
9667,1459.588115,2453.270492,7,4059.8012299999996,0,3418.229508,4769.665984,4303.17418,45.41425291,9.825445427,2000,18643
9668,1548.191235,2283.0199199999997,7,3868.5816729999997,0,3096.5059760000004,5384.824701,4287.645418,32.01190858,29.21154869,2000,18644
9669,553.673913,796.4545455,7,1742.031621,0,1143.387352,3230.9308300000002,2358.600791,36.48625816,-6.096995862000001,2000,18645
9670,1036.480159,1819.115079,7,3848.52381,0,2675.968254,5109.801587,4315.309524,-2.703844345,14.57297047,2000,18648
9671,406.75,570.0,7,2025.912698,0,528.1309524000001,1455.373016,701.2261905,23.40826934,-10.58253309,2000,18649
9672,1202.908367,1980.3386449999998,7,3844.85259,0,2856.796813,5266.1513939999995,4399.577689,-2.4825749569999997,15.36249095,2000,18650
9673,1430.394422,2673.0099600000003,7,4823.838645000001,0,12159.49203,6195.701195000001,5844.197211,-0.081913449,28.81852769,2000,18651
9674,703.452381,999.25,7,2875.2619050000003,0,931.7142857000001,2361.27381,1364.8214289999999,-16.26750738,13.12975106,2000,18654
9675,1740.602767,2678.960474,7,4476.2272729999995,0,3677.6462450000004,13276.89328,5403.563241,29.15225056,27.9089539,2000,18660
9676,406.75,570.0,7,2025.912698,0,528.1309524000001,1455.373016,701.2261905,23.40826934,-10.58253309,2000,18661
9677,406.75,570.0,7,2025.912698,0,528.1309524000001,1455.373016,701.2261905,23.40826934,-10.58253309,2000,18665
9678,1714.653386,3117.23506,7,5590.673307,0,4825.0,7224.796813,6627.537849,14.26717702,24.75351118,2000,18668
9679,1662.641434,2859.976096,7,4793.418327,0,4090.0,20000.0,5607.075697,28.86653841,19.18154262,2000,18669
9680,406.75,570.0,7,2025.912698,0,528.1309524000001,1455.373016,701.2261905,23.40826934,-10.58253309,2000,18671
9681,1487.968254,2477.8650789999997,7,4380.0,0,3479.793651,14489.51587,5549.797619,2.8130427360000003,23.96961964,2000,18672
9682,630.812749,586.1752988,7,2571.932271,0,551.2151393999999,1329.864542,629.4422311000001,26.86000371,-2.971182362,2000,18674
9683,1741.1699600000002,2735.58498,7,4511.353755,0,11950.95455,12987.91897,12705.709490000001,3.105602455,22.68769196,2000,18675
9684,1244.908367,2529.0,7,4896.280876,0,4141.824701,20000.0,6079.019920000001,21.33507264,20.17448656,2000,18676
9685,778.7831325,1148.939759,7,1845.939759,0,1297.915663,2267.204819,1849.1445780000001,36.01622585,14.52785086,2000,18677
9686,644.0,800.0,7,1964.3614460000001,0,964.0,2266.662651,1675.927711,27.7311576,-7.2337131260000005,2000,18680
9687,1570.179283,2410.346614,7,3673.286853,0,3385.9243030000002,4823.047809000001,4531.968127,-10.41417165,22.69007736,2000,18681
9688,1508.844622,2897.63745,7,5703.155378,0,4961.896414,7138.623506,6546.0,-1.019235141,30.20359324,2000,18683
9689,1905.4603170000003,2913.444444,7,4639.982143,0,11950.32143,13169.73214,5042.56746,29.61042172,27.75880084,2000,18684
9690,211.1394422,463.47808760000004,7,2244.314741,0,452.9880478,1631.669323,696.3306772999999,36.09606282,-9.145842907,2000,18687
9691,1036.480159,1819.115079,7,3848.52381,0,2675.968254,5109.801587,4315.309524,-2.703844345,14.57297047,2000,18690
9692,778.7831325,1148.939759,7,1845.939759,0,1297.915663,2267.204819,1849.1445780000001,36.01622585,14.52785086,2000,18691
9693,1040.366142,1449.413386,7,2188.5905510000002,0,1758.740157,2575.429134,2177.992126,34.007670399999995,13.67860031,2000,18692
9694,644.0,800.0,7,1964.3614460000001,0,964.0,2266.662651,1675.927711,27.7311576,-7.2337131260000005,2000,18694
9695,1411.924603,2463.734127,7,4162.781746,0,3492.5555560000003,12748.23016,5232.367063000001,29.76189724,22.16662471,2000,18695
9696,1228.913725,1769.745098,7,2644.086275,0,2240.882353,3795.8901960000003,3174.709804,45.96975863,10.45403408,2000,18699
11102,331.61264819999997,601.0158102999999,8,3530.8972329999997,0,396.5612648,1850.249012,706.8339921,21.09813078,5.757077856,2000,18700
11103,990.9861110999999,1256.188492,8,2016.3452379999999,0,1534.670635,3332.666667,2603.186508,-5.37422217,34.43125519,2000,18701
11104,743.9604743,1109.857708,8,3238.320158,0,1056.841897,2649.4782609999997,1624.84585,-0.39574258,11.39572854,2000,18702
11105,755.25,1245.753968,8,3704.674603,0,1512.871032,3314.593254,2169.2579370000003,-3.754248734,14.51810831,2000,18703
11106,683.2031873,928.3187251,8,1916.729084,0,1387.103586,3352.737052,2611.3426289999998,38.48870804,-3.91647996,2000,18704
11107,1575.666667,2721.5079370000003,8,4455.0,0,4031.8095240000002,6227.527778,5341.269840999999,-1.794840547,19.82301015,2000,18705
11108,1090.932,1478.648,8,2578.96,0,1642.38,2962.282,2164.488,37.14072774,15.49870691,2000,18706
11109,1523.458167,2350.36255,8,4101.737052,0,2907.418327,4719.800797,3856.0756969999998,-4.211572441,15.03617074,2000,18707
11110,1164.693227,1992.2390440000001,8,3477.23506,0,2893.422311,3958.171315,3152.948207,3.093463108,17.35139569,2000,18708
11111,923.9444444000001,1257.464286,8,2721.154762,0,1265.388889,2848.043651,1668.353175,43.57264048,1.145245349,2000,18710
11112,2057.782609,3213.0592890000003,8,5158.628458,0,4458.794465999999,6732.0869569999995,5557.671937,-1.1182403459999999,27.67901247,2000,18713
11113,891.9047618999999,1464.511905,8,4014.285714,0,1472.0535710000001,3123.430556,1694.9523809999998,-3.949528165,15.68441095,2000,18714
11114,1531.5714289999999,2456.72619,8,3676.8055560000003,0,3440.571429,4071.1309520000004,3791.972222,17.51245899,19.30915186,2000,18715
11115,1748.0433070000001,2730.0610239999996,8,4102.598425,0,3560.076772,5143.041339,4080.4429130000003,34.05253853,30.59774203,2000,18717
11116,2151.246032,3135.071429,8,4859.0,0,4227.047619,5600.134921,4808.964286,19.42078806,17.01833695,2000,18718
11117,1457.830677,2364.3964140000003,8,4097.364542,0,3491.113546,5329.533864999999,4487.258964,-3.2545861560000002,33.02363465,2000,18720
11118,338.0,441.8888888999999,8,1460.857143,0,358.1746032,662.9920635,379.11904760000004,10.55487949,5.912169702999999,2000,18721
11119,1253.56917,1895.245059,8,2869.695652,0,2493.442688,3259.652174,2975.8063239999997,35.01669642,16.77801842,2000,18722
11120,1505.189723,2707.4308300000002,8,4770.462450999999,0,4145.264822,6549.304348,5813.9920950000005,14.64169674,20.18497775,2000,18723
11121,1405.264,2801.298,8,4956.208,0,4293.496,20000.0,5938.156,23.66973402,20.14637352,2000,18724
11122,2484.428571,4007.142857,8,5975.603175,0,5446.726189999999,7191.761904999999,6408.484127000001,13.13885961,17.36161717,2000,18725
11123,1777.2390440000001,3205.5418329999998,8,5573.717131,0,4952.5059759999995,20000.0,6177.996016,12.73298837,23.28000052,2000,18727
11124,1267.067194,1849.8142289999998,8,2966.5652170000003,0,2427.094862,4258.395257,3667.375494,6.323786602999999,36.1413631,2000,18728
11125,377.86,721.12,8,3426.56,0,542.776,1936.152,895.648,-10.52180856,13.37827421,2000,18729
11126,1612.5639999999999,3054.426,8,5790.588000000001,0,4984.474,7279.866,6798.508000000001,-1.959157535,25.5514047,2000,18730
11127,1633.285714,3045.904762,8,5545.507936999999,0,4920.238095000001,6921.182540000001,6200.944444,-8.176196996,19.06257621,2000,18731
11128,1393.982072,2892.2191239999997,8,5640.111554,0,4815.330677,13522.63546,6320.376494,8.803869067,31.02797983,2000,18733
11129,990.9861110999999,1256.188492,8,2016.3452379999999,0,1534.670635,3332.666667,2603.186508,-5.37422217,34.43125519,2000,18734
11130,1594.888889,2449.039683,8,3995.265873,0,3424.043651,4943.476189999999,4103.265872999999,17.3456081,25.41475553,2000,18735
11131,743.9604743,1109.857708,8,3238.320158,0,1056.841897,2649.4782609999997,1624.84585,-0.39574258,11.39572854,2000,18736
11132,625.128,926.6460000000001,8,2713.796,0,862.78,2027.126,1148.996,33.13977058,12.38100294,2000,18742
11133,451.6752988,429.7549801,8,277.8067729,0,359.1932271,209.9123506,180.6772908,33.35440334,-0.389053559,2000,18744
11134,2167.641434,3464.525896,8,5185.398406,0,4572.366534000001,6582.928287,5741.23506,16.27332279,15.66287625,2000,18745
11135,2167.641434,3464.525896,8,5185.398406,0,4572.366534000001,6582.928287,5741.23506,16.27332279,15.66287625,2000,18747
11136,687.402439,790.9247967,8,651.5752033,0,722.4756097999999,450.5853659,440.949187,44.83962209,10.46384521,2000,18751
11137,1479.189243,2294.021912,8,4442.153386,0,3352.418327,5551.986056000001,4712.601594,6.34461609,15.26675532,2000,18752
11138,1612.5639999999999,3054.426,8,5790.588000000001,0,4984.474,7279.866,6798.508000000001,-1.959157535,25.5514047,2000,18753
11139,1102.501992,2226.446215,8,5006.776892,0,4149.12749,6635.163347,6190.12749,21.17365711,18.14651079,2000,18755
11140,1884.786561,3209.922925,8,5335.743082999999,0,4586.687747,6923.296443000001,6298.527668,26.33438945,27.20497609,2000,18756
11141,1754.498016,3106.579365,8,5045.178571,0,4306.571429,20000.0,6135.027778,28.94525759,16.86079826,2000,18759
11142,942.3952569,1331.494071,8,2280.920949,0,1672.541502,2487.304348,2143.916996,35.93700933,5.391562404,2000,18760
11143,1633.285714,3045.904762,8,5545.507936999999,0,4920.238095000001,6921.182540000001,6200.944444,-8.176196996,19.06257621,2000,18762
11144,1370.9330710000002,2301.259843,8,4394.692913,0,3565.490157,11578.40945,4847.700787,13.08405302,30.24348976,2000,18765
11145,265.2142857,463.5952381,8,1928.214286,0,466.0515873,1619.996032,935.7857142999999,36.458642,-0.455809201,2000,18766
11146,2043.396414,3244.5737050000002,8,5026.762948,0,4309.525896,13179.17928,5418.460159,31.106137300000004,26.91611071,2000,18767
11147,1374.799603,2309.805556,8,3915.4444439999997,0,3376.142857,5300.315476,4661.398810000001,32.02424792,22.23051531,2000,18768
11148,265.2142857,463.5952381,8,1928.214286,0,466.0515873,1619.996032,935.7857142999999,36.458642,-0.455809201,2000,18769
11149,990.9464286,1361.168651,8,2164.478175,0,1681.753968,3408.69246,2702.424603,9.805912858,37.1285071,2000,18772
11150,687.4285714,932.6269841,8,1593.849206,0,1121.238095,2027.488095,1766.285714,34.46325097,4.151452362,2000,18773
11151,1877.384921,2755.428571,8,3905.8055560000003,0,3656.142857,5139.027778,4575.238095000001,-14.57091985,21.68092615,2000,18774
11152,891.9047618999999,1464.511905,8,4014.285714,0,1472.0535710000001,3123.430556,1694.9523809999998,-3.949528165,15.68441095,2000,18775
11153,1884.786561,3209.922925,8,5335.743082999999,0,4586.687747,6923.296443000001,6298.527668,26.33438945,27.20497609,2000,18778
11154,857.0714286,1264.607143,8,1875.1706350000002,0,1646.396825,3364.571429,2718.313492,9.191351946000001,26.20228402,2000,18779
11155,1524.398406,2727.258964,8,4711.589641,0,4036.880478,6400.342629,5653.916335,20.1865148,15.8690741,2000,18780
11156,1524.398406,2727.258964,8,4711.589641,0,4036.880478,6400.342629,5653.916335,20.1865148,15.8690741,2000,18781
11157,1125.228,1733.4479999999999,8,3767.632,0,2588.396,4227.992,2823.4120000000003,43.43660091,4.593130811,2000,18782
11158,990.9464286,1361.168651,8,2164.478175,0,1681.753968,3408.69246,2702.424603,9.805912858,37.1285071,2000,18783
11159,891.9047618999999,1464.511905,8,4014.285714,0,1472.0535710000001,3123.430556,1694.9523809999998,-3.949528165,15.68441095,2000,18784
11160,1325.313492,2724.857143,8,5218.730159000001,0,4412.162698,20000.0,5855.194444,8.651507124,32.00546264,2000,18785
11161,1383.198413,2527.666667,8,4510.690476,0,3906.357143,6029.924603,5601.428571,6.330597275,31.09685135,2000,18786
11162,1164.693227,1992.2390440000001,8,3477.23506,0,2893.422311,3958.171315,3152.948207,3.093463108,17.35139569,2000,18789
11163,1354.148,2070.572,8,3001.204,0,2696.5840000000003,3925.448,3643.656,-7.442079326,29.86310574,2000,18790
11164,816.5375494,961.9565217,8,1631.87747,0,972.3201581000001,1851.6956519999999,1731.2015809999998,25.79200353,-6.184407546,2000,18791
11165,1136.043651,2431.049603,8,5485.097222,0,4615.337302,7081.111111,6403.335317,-1.703681847,30.39124796,2000,18792
11166,265.2142857,463.5952381,8,1928.214286,0,466.0515873,1619.996032,935.7857142999999,36.458642,-0.455809201,2000,18793
11167,1370.9330710000002,2301.259843,8,4394.692913,0,3565.490157,11578.40945,4847.700787,13.08405302,30.24348976,2000,18794
11168,415.36078430000003,821.2941176,8,5173.349020000001,0,507.5294118,2307.6274510000003,1024.596078,35.81317689,10.64902622,2000,18795
11169,2287.7845850000003,3718.302372,8,5817.284585,0,5062.057312,13571.77273,6556.0454549999995,25.14861232,28.74828458,2000,18796
11170,1742.6521739999998,3002.588933,8,5191.450593,0,4398.5454549999995,6364.478261,5171.134387,-4.464535753,17.63548246,2000,18797
11171,1102.501992,2226.446215,8,5006.776892,0,4149.12749,6635.163347,6190.12749,21.17365711,18.14651079,2000,18799
12695,586.2837302,865.5396824999999,9,2767.373016,0,748.9206349,1675.28373,756.4087302,-4.531964917,10.28996061,2000,18800
12696,1491.608779,2342.1030530000003,9,3775.4637399999997,0,3066.8110690000003,4756.3568700000005,3639.717557,49.9263749,9.892939902,2000,18802
12697,1739.2222219999999,3192.853175,9,5326.968254,0,4546.011904999999,20000.0,6175.813492,26.60612122,20.46071184,2000,18803
12698,662.9305555999999,986.8134921,9,2359.755952,0,1296.700397,2826.130952,2131.426587,34.89165021,2.360866251,2000,18804
12699,937.4761904999999,1524.84127,9,3953.714286,0,1911.8134920000002,3975.8809520000004,2754.952381,-10.50472564,16.47956548,2000,18805
12700,1987.988048,3338.721116,9,5147.418327,0,4556.916335,16867.56972,5849.103586,-1.093142078,27.858507799999998,2000,18807
12701,1785.0019760000002,2865.3972329999997,9,4183.897233,0,3679.0454549999995,4914.869565,3962.436759,26.84571627,29.91250888,2000,18810
12702,303.0671937,432.26086960000004,9,2486.865613,0,409.0118577,1274.158103,678.1501976,28.99764078,-5.326767629,2000,18812
12703,532.8795181,765.5421687,9,2160.4578309999997,0,734.373494,2026.883534,1344.947791,28.2349755,-7.018458487999999,2000,18814
12704,1443.952381,2653.436508,9,4776.825397,0,4138.831349,6182.087302,5543.525794,6.0775046139999995,29.56346828,2000,18815
12705,509.47808760000004,729.0756972,9,2494.1593629999998,0,756.7848606000001,2503.537849,1388.191235,30.1310609,-0.799255115,2000,18816
12706,725.3694779,999.5682731,9,2055.371486,0,1337.182731,3091.73494,2352.795181,33.69173979,-5.512359095,2000,18817
12707,1209.353175,2166.47619,9,4486.436508,0,3667.1507939999997,5201.926587,4823.043651,1.9210399580000002,33.14191398,2000,18819
12708,1834.847059,2119.215686,9,592.3803922000001,0,1313.098039,337.76470589999997,208.93333330000002,48.72543884,5.629819622,2000,18822
12709,758.7919999999999,1114.808,9,2182.384,0,1256.772,2491.444,1844.892,37.98910254,16.20462215,2000,18824
12710,499.916,711.44,9,2107.876,0,647.14,1768.6760000000002,1039.296,28.10692877,-5.350177988,2000,18826
12711,1070.9881890000001,1669.874016,9,2930.125984,0,2446.1181100000003,4220.633858,3597.8346460000002,-2.183859122,31.22601682,2000,18827
12712,927.0159363,1256.9322710000001,9,1723.8087649999998,0,1529.2430279999999,1998.2350600000002,1870.8605579999999,35.77386759,19.3003082,2000,18829
12713,1443.1095619999999,2807.948207,9,5023.167331000001,0,4259.486056000001,20000.0,6069.918327,25.41661657,21.01017178,2000,18831
12714,1857.774704,2873.373518,9,4212.887352000001,0,3806.889328,5688.986166,5195.166008,-2.48310627,25.82462641,2000,18834
12715,398.13095239999996,633.7103175,9,3112.718254,0,507.6547619,1816.626984,820.2619047999999,22.49976604,10.36668001,2000,18835
12716,532.8795181,765.5421687,9,2160.4578309999997,0,734.373494,2026.883534,1344.947791,28.2349755,-7.018458487999999,2000,18838
12717,1457.594862,2195.476285,9,3295.470356,0,2954.023715,4315.535573,3879.5731229999997,3.4749747330000003,24.07654086,2000,18840
12718,1906.857143,2917.714286,9,4979.801587,0,4141.948413,5942.583333,4710.789683,16.25440751,31.06398974,2000,18843
12719,524.23,774.5219999999999,9,1915.19,0,1156.41,2975.5820000000003,2479.76,37.24078936,-4.531090677,2000,18844
12720,1212.468,2029.092,9,4564.86,0,2851.56,5596.404,4380.6359999999995,10.79966837,13.87132835,2000,18846
12721,1443.1095619999999,2807.948207,9,5023.167331000001,0,4259.486056000001,20000.0,6069.918327,25.41661657,21.01017178,2000,18848
12722,659.9486166,954.2687747000001,9,2475.6996050000002,0,1002.525692,1902.640316,1605.913043,39.65872619,10.30947545,2000,18849
12723,423.6865079,535.8452381,9,1865.412698,0,533.6150794,1439.56746,776.6904762,5.84977568,36.70900579,2000,18850
12724,662.9305555999999,986.8134921,9,2359.755952,0,1296.700397,2826.130952,2131.426587,34.89165021,2.360866251,2000,18851
12725,1674.131474,2318.948207,9,3030.701195,0,2868.12749,3675.8764939999996,3517.673307,34.22367166,24.88454357,2000,18852
12726,1744.806324,3227.422925,9,5577.450593,0,4992.703557,6838.264822,6237.280632,-11.42788663,21.86031319,2000,18854
12727,1404.466135,2199.1832670000003,9,3389.5099600000003,0,2888.095618,4416.669323,3866.976096,27.97817365,15.82459727,2000,18855
12728,1493.898,2271.1620000000003,9,3454.616,0,2963.116,4329.572,4041.05,34.66910829,17.79596529,2000,18856
12729,943.3187251,1309.3346609999999,9,2611.912351,0,1894.2828690000001,3908.3824700000005,3093.8326690000004,38.64970746,-4.559919196,2000,18858
12730,524.23,774.5219999999999,9,1915.19,0,1156.41,2975.5820000000003,2479.76,37.24078936,-4.531090677,2000,18860
12731,1543.3904380000001,2719.649402,9,5208.083665,0,4413.9402390000005,6467.446215,5714.900398,3.9609071160000004,32.01413775,2000,18861
12732,1442.936255,2256.653386,9,4246.262948,0,3504.6494020000005,5796.294821,4765.211155,12.50940089,29.32239977,2000,18862
12733,1835.358566,3033.984064,9,4836.111554,0,4142.031873,7813.525895999999,5423.537849,27.7579539,26.54425961,2000,18863
12734,927.0159363,1256.9322710000001,9,1723.8087649999998,0,1529.2430279999999,1998.2350600000002,1870.8605579999999,35.77386759,19.3003082,2000,18864
12735,922.8058823999999,1484.972549,9,3111.792157,0,2281.7,4467.682353,3562.029412,47.34276474,5.0841920730000005,2000,18865
12736,1857.774704,2873.373518,9,4212.887352000001,0,3806.889328,5688.986166,5195.166008,-2.48310627,25.82462641,2000,18866
12737,423.6865079,535.8452381,9,1865.412698,0,533.6150794,1439.56746,776.6904762,5.84977568,36.70900579,2000,18867
12738,1077.52988,1717.9123510000002,9,3488.3147409999997,0,2367.0199199999997,4685.924303,3671.406375,21.22820306,13.88298594,2000,18868
12739,1457.594862,2195.476285,9,3295.470356,0,2954.023715,4315.535573,3879.5731229999997,3.4749747330000003,24.07654086,2000,18869
12740,251.688,393.44800000000004,9,3101.316,0,255.856,1563.168,628.752,15.52342166,2.6438796669999998,2000,18870
12741,1759.675889,2869.094862,9,4969.0,0,4241.051383,6300.9565219999995,5400.608696,-1.9473306030000002,18.03703929,2000,18871
12742,1064.689243,1631.410359,9,3384.5577689999996,0,2088.673307,3647.0219119999997,2977.8366530000003,30.63620887,28.16299012,2000,18872
12743,1381.011952,2108.434263,9,3599.956175,0,3035.830677,5027.707171,4466.486056000001,-7.09194871,32.02758133,2000,18873
12744,1671.031746,2690.940476,9,4531.059524,0,3926.515873,6046.246032,5569.496032,-13.02692751,25.20341224,2000,18876
12745,1629.47012,2833.099602,9,4890.0278880000005,0,4184.374502000001,5931.3864539999995,5473.0557770000005,9.150178372000001,16.76197952,2000,18877
12746,1913.6166010000002,3374.162055,9,5853.798419,0,5151.9565219999995,7392.304348000001,6810.754940999999,-5.93489062,20.34883602,2000,18878
12747,1084.980159,1865.7003969999998,9,3425.746032,0,2415.869048,4746.888889,3695.823413,24.0766156,14.56054255,2000,18880
12748,1109.42126,1783.389764,9,3179.740157,0,2575.4133859999997,4297.527559,3992.783465,1.7874483630000002,34.21693866,2000,18881
12749,1162.664,1935.0,9,3388.88,0,2869.4,5126.752,4365.616,10.16516474,26.491825399999996,2000,18882
12750,1201.525692,2292.359684,9,4446.324111,0,3799.703557,5750.758893,5430.284585,-4.658406403,23.856885300000002,2000,18885
12751,1070.9881890000001,1669.874016,9,2930.125984,0,2446.1181100000003,4220.633858,3597.8346460000002,-2.183859122,31.22601682,2000,18887
12752,1662.709486,2634.385375,9,3880.075099,0,3436.577075,4730.717390999999,4166.229249,17.73815379,25.39685789,2000,18888
12753,1342.612648,2184.27668,9,3777.130435,0,3251.039526,5427.596838,4415.395257,18.21621421,18.70613607,2000,18889
12754,848.7539683,1531.563492,9,3759.72619,0,1985.5992059999999,3750.8849210000003,2800.47619,27.76929182,13.1952268,2000,18890
12755,1381.011952,2108.434263,9,3599.956175,0,3035.830677,5027.707171,4466.486056000001,-7.09194871,32.02758133,2000,18891
12756,1680.5612649999998,2936.490119,9,4821.213439,0,4212.596838,20000.0,5603.1383399999995,25.76464823,20.13303417,2000,18892
12757,1785.0019760000002,2865.3972329999997,9,4183.897233,0,3679.0454549999995,4914.869565,3962.436759,26.84571627,29.91250888,2000,18894
12758,1939.4543649999998,3463.954365,9,5303.244048,0,4702.055556,20000.0,5958.041667,30.67376639,23.73619197,2000,18895
12759,579.5555555999999,1023.630952,9,3371.5992060000003,0,1162.162698,2817.857143,1732.9444440000002,11.83728302,11.60011358,2000,18896
12760,1626.519841,3145.329365,9,5805.861111,0,5044.662698,7254.222222,6572.206349,13.723575,24.40930389,2000,18897
12761,1443.1095619999999,2807.948207,9,5023.167331000001,0,4259.486056000001,20000.0,6069.918327,25.41661657,21.01017178,2000,18898
12762,970.4819277,1282.0160640000001,9,2050.246988,0,1656.9899599999999,2355.8032129999997,2109.172691,34.71748336,3.8158087569999997,2000,18899
14452,2202.412698,3539.579365,10,5343.757936999999,0,4704.365079,6651.638889,6240.06746,22.97820913,27.52105028,2000,18900
14453,1951.8988100000001,3233.541667,10,5279.083333,0,4522.630952,6865.261904999999,6184.565476,26.35470977,27.26781131,2000,18901
14454,1465.9520000000002,2443.188,10,4769.108,0,3636.3520000000003,5687.964,4526.464,9.026415972,14.67041055,2000,18902
14455,1360.662698,2359.309524,10,4433.299603,0,3722.357143,6338.815476,5676.742063000001,6.750351552000001,20.87359643,2000,18903
14456,769.388,1089.924,10,2398.3360000000002,0,1143.3,2033.568,1414.9,41.14724261,9.521683933,2000,18904
14457,1727.4780879999998,2700.4203190000003,10,4264.585657,0,3574.201195,5825.894422,5015.049801,30.63384546,26.77555889,2000,18907
14458,1052.368526,1441.571713,10,2265.866534,0,1898.8725100000001,3491.705179,3263.675299,9.611065007999999,18.37065832,2000,18908
14459,1606.051383,3076.86166,10,5360.462450999999,0,4646.2727270000005,20000.0,6462.612647999999,24.57869851,19.24659506,2000,18909
14460,1238.818182,1958.7367420000003,10,3560.4393939999995,0,2624.340909,4846.679924,3590.782197,50.18151475,11.07234017,2000,18910
14461,1910.2431370000002,3060.556863,10,4873.2,0,4422.47451,5928.941175999999,4856.043137,24.18717941,31.82872539,2000,18911
14462,1177.265873,2002.462302,10,3506.371032,0,3139.777778,4643.406746,4410.831349,-8.315211611,22.92060725,2000,18912
14463,1197.353175,1760.4484129999998,10,2947.388889,0,2421.214286,4403.972222,3307.194444,0.38758566,16.36087016,2000,18913
14464,442.8486056,639.5378486000001,10,2702.4860559999997,0,529.2191235,1749.374502,830.0159363,40.5650323,8.053357201,2000,18914
14465,1238.818182,1958.7367420000003,10,3560.4393939999995,0,2624.340909,4846.679924,3590.782197,50.18151475,11.07234017,2000,18915
14466,538.7380952000001,440.1984127,10,305.0793651,0,355.22222220000003,200.66666669999998,149.61111110000002,37.15505837,21.04793245,2000,18916
14467,2103.85259,3433.0119520000003,10,5398.948207,0,4635.033864999999,7581.653386,5938.424303,33.313543,29.38822766,2000,18917
14468,1790.1865079999998,3110.7400789999997,10,5048.674603,0,4455.501984,6399.708333,5687.21627,15.75143243,28.09372383,2000,18918
14469,1727.4780879999998,2700.4203190000003,10,4264.585657,0,3574.201195,5825.894422,5015.049801,30.63384546,26.77555889,2000,18919
14470,1628.316206,3067.470356,10,5437.905138,0,4891.948617,6768.12253,6092.612647999999,-13.52330998,20.99352928,2000,18920
14471,877.1992031999999,1262.996016,10,1906.043825,0,1685.1394420000001,2618.5418329999998,1941.577689,13.09014291,26.50373804,2000,18921
14472,770.7916667000001,1001.418651,10,2009.7023809999998,0,1303.236111,2861.775794,2287.6329370000003,37.82520353,-11.17596546,2000,18922
14473,877.1992031999999,1262.996016,10,1906.043825,0,1685.1394420000001,2618.5418329999998,1941.577689,13.09014291,26.50373804,2000,18923
14474,1025.9203189999998,1596.768924,10,2244.585657,0,2012.015936,2923.595618,2747.37251,34.02424501,24.11655787,2000,18924
14475,1392.057769,2164.241036,10,3981.113546,0,3257.537849,5224.2251,4110.868526,-7.627847385,28.59379759,2000,18925
14476,869.0,926.0,10,2303.0,0,867.0,1711.0,1130.0,25.57148936,-11.36698232,2000,18926
14477,1744.524,3044.696,10,5252.272,0,4514.904,6713.344,6212.184,9.791059163,17.32978809,2000,18927
14478,722.3565737,1104.105578,10,2139.093625,0,1387.005976,2368.47012,1958.209163,-5.821364986,13.7908188,2000,18929
14479,1663.2470119999998,2912.76494,10,4991.023904,0,4362.019920000001,6198.545817,5708.521912,30.76908765,21.58463994,2000,18930
14480,2165.3829370000003,3444.371032,10,5217.077381,0,4451.607143,6601.202381,5421.559524,31.07535664,23.87969257,2000,18931
14481,667.8960000000001,1240.108,10,3473.888,0,1923.4920000000002,4284.436,3302.4640000000004,22.02027225,13.48920025,2000,18932
14482,1411.68254,2228.519841,10,3667.301587,0,3250.126984,4853.714286,4164.793651,-15.08729,19.58052732,2000,18933
14483,1516.722222,2901.214286,10,4995.769840999999,0,4367.289683,6174.186508,5800.119048,32.24121353,21.61736263,2000,18934
